date,nav,fund_code
2024-04-01,419.9776,QQQ
2024-05-01,445.8139,QQQ
2024-06-01,473.9054,QQQ
2024-07-01,466.6933,QQQ
2024-08-01,471.845,QQQ
2024-09-01,483.5354,QQQ
2024-10-01,480.0282,QQQ
2024-11-01,505.7137,QQQ
2024-12-01,507.1919,QQQ
2025-01-01,519.0001,QQQ
2025-02-01,504.9691,QQQ
2025-03-01,465.9663,QQQ
2025-04-01,473.1796,QQQ
2025-05-01,516.6094,QQQ
2025-06-01,548.9827,QQQ
2025-07-01,562.9197,QQQ
2025-08-01,568.2899,QQQ
2025-09-01,598.149,QQQ
2025-10-01,627.4694,QQQ
2025-11-01,617.6744,QQQ
2025-12-01,612.7469,QQQ
2026-01-01,621.0869,QQQ
2026-02-01,606.5252,QQQ
2026-03-01,576.4531,QQQ
2026-04-01,646.79,QQQ
